index,constraint_id,constraint_type,density_bucket,prediction_exact_match,metric_equivalent,resolved_operation_equivalent,g0_slots,h1_slots,g0_resolved_add,g0_resolved_del,dfb_resolved_add,dfb_resolved_del,g0_events,dfb_events
63,52397,valueRequiresStatement,65_plus,0,1,1,"[0, 0, 0, 74195, 74214, 74215]","[0, 0, 0, 98872, 30260, 76910]",null,"[98872, 30260, 76910]",null,"[98872, 30260, 76910]","{""base_deletion_rate"": {""denominator"": 1, ""numerator"": 1}, ""deletes_base_action_rate"": {""denominator"": 1, ""numerator"": 1}, ""delta_local_satisfaction"": {""denominator"": 24, ""numerator"": 3}, ""disruption"": {""denominator"": 1, ""numerator"": 1}, ""eppf"": {""denominator"": 0, ""numerator"": 0}, ""local_satisfaction"": {""denominator"": 27, ""numerator"": 15}, ""pfr"": {""denominator"": 0, ""numerator"": 0}, ""sir"": {""denominator"": 15, ""numerator"": 3}, ""srr"": {""denominator"": 9, ""numerator"": 0}, ""vacuous_improvement"": {""denominator"": 1, ""numerator"": 1}}","{""base_deletion_rate"": {""denominator"": 1, ""numerator"": 1}, ""deletes_base_action_rate"": {""denominator"": 1, ""numerator"": 1}, ""delta_local_satisfaction"": {""denominator"": 24, ""numerator"": 3}, ""disruption"": {""denominator"": 1, ""numerator"": 1}, ""eppf"": {""denominator"": 0, ""numerator"": 0}, ""local_satisfaction"": {""denominator"": 27, ""numerator"": 15}, ""pfr"": {""denominator"": 0, ""numerator"": 0}, ""sir"": {""denominator"": 15, ""numerator"": 3}, ""srr"": {""denominator"": 9, ""numerator"": 0}, ""vacuous_improvement"": {""denominator"": 1, ""numerator"": 1}}"
64,51492,type,65_plus,0,1,1,"[0, 0, 0, 74195, 74214, 74215]","[0, 0, 0, 98872, 30303, 98872]",null,"[98872, 30303, 98872]",null,"[98872, 30303, 98872]","{""base_deletion_rate"": {""denominator"": 1, ""numerator"": 1}, ""deletes_base_action_rate"": {""denominator"": 1, ""numerator"": 1}, ""delta_local_satisfaction"": {""denominator"": 80, ""numerator"": 1}, ""disruption"": {""denominator"": 1, ""numerator"": 1}, ""eppf"": {""denominator"": 0, ""numerator"": 0}, ""local_satisfaction"": {""denominator"": 100, ""numerator"": 57}, ""pfr"": {""denominator"": 0, ""numerator"": 0}, ""sir"": {""denominator"": 44, ""numerator"": 1}, ""srr"": {""denominator"": 36, ""numerator"": 0}, ""vacuous_improvement"": {""denominator"": 1, ""numerator"": 1}}","{""base_deletion_rate"": {""denominator"": 1, ""numerator"": 1}, ""deletes_base_action_rate"": {""denominator"": 1, ""numerator"": 1}, ""delta_local_satisfaction"": {""denominator"": 80, ""numerator"": 1}, ""disruption"": {""denominator"": 1, ""numerator"": 1}, ""eppf"": {""denominator"": 0, ""numerator"": 0}, ""local_satisfaction"": {""denominator"": 100, ""numerator"": 57}, ""pfr"": {""denominator"": 0, ""numerator"": 0}, ""sir"": {""denominator"": 44, ""numerator"": 1}, ""srr"": {""denominator"": 36, ""numerator"": 0}, ""vacuous_improvement"": {""denominator"": 1, ""numerator"": 1}}"
65,56098,valueType,17_64,0,1,1,"[0, 0, 0, 74195, 74214, 74215]","[0, 0, 0, 98872, 30990, 31172]",null,"[98872, 30990, 31172]",null,"[98872, 30990, 31172]","{""base_deletion_rate"": {""denominator"": 1, ""numerator"": 1}, ""deletes_base_action_rate"": {""denominator"": 1, ""numerator"": 1}, ""delta_local_satisfaction"": {""denominator"": 13, ""numerator"": -1}, ""disruption"": {""denominator"": 1, ""numerator"": 1}, ""eppf"": {""denominator"": 0, ""numerator"": 0}, ""local_satisfaction"": {""denominator"": 20, ""numerator"": 19}, ""pfr"": {""denominator"": 0, ""numerator"": 0}, ""sir"": {""denominator"": 0, ""numerator"": 0}, ""srr"": {""denominator"": 13, ""numerator"": 1}, ""vacuous_improvement"": {""denominator"": 1, ""numerator"": 0}}","{""base_deletion_rate"": {""denominator"": 1, ""numerator"": 1}, ""deletes_base_action_rate"": {""denominator"": 1, ""numerator"": 1}, ""delta_local_satisfaction"": {""denominator"": 13, ""numerator"": -1}, ""disruption"": {""denominator"": 1, ""numerator"": 1}, ""eppf"": {""denominator"": 0, ""numerator"": 0}, ""local_satisfaction"": {""denominator"": 20, ""numerator"": 19}, ""pfr"": {""denominator"": 0, ""numerator"": 0}, ""sir"": {""denominator"": 0, ""numerator"": 0}, ""srr"": {""denominator"": 13, ""numerator"": 1}, ""vacuous_improvement"": {""denominator"": 1, ""numerator"": 0}}"
66,66960,distinct,17_64,0,1,1,"[0, 0, 0, 74195, 74214, 74215]","[0, 0, 0, 92469, 37448, 90220]",null,"[92469, 37448, 90220]",null,"[92469, 37448, 90220]","{""base_deletion_rate"": {""denominator"": 1, ""numerator"": 1}, ""deletes_base_action_rate"": {""denominator"": 1, ""numerator"": 1}, ""delta_local_satisfaction"": {""denominator"": 12, ""numerator"": 1}, ""disruption"": {""denominator"": 1, ""numerator"": 1}, ""eppf"": {""denominator"": 1, ""numerator"": 0}, ""local_satisfaction"": {""denominator"": 14, ""numerator"": 11}, ""pfr"": {""denominator"": 1, ""numerator"": 1}, ""sir"": {""denominator"": 3, ""numerator"": 0}, ""srr"": {""denominator"": 8, ""numerator"": 0}, ""vacuous_improvement"": {""denominator"": 1, ""numerator"": 1}}","{""base_deletion_rate"": {""denominator"": 1, ""numerator"": 1}, ""deletes_base_action_rate"": {""denominator"": 1, ""numerator"": 1}, ""delta_local_satisfaction"": {""denominator"": 12, ""numerator"": 1}, ""disruption"": {""denominator"": 1, ""numerator"": 1}, ""eppf"": {""denominator"": 1, ""numerator"": 0}, ""local_satisfaction"": {""denominator"": 14, ""numerator"": 11}, ""pfr"": {""denominator"": 1, ""numerator"": 1}, ""sir"": {""denominator"": 3, ""numerator"": 0}, ""srr"": {""denominator"": 8, ""numerator"": 0}, ""vacuous_improvement"": {""denominator"": 1, ""numerator"": 1}}"
67,52397,valueRequiresStatement,65_plus,0,1,1,"[0, 0, 0, 74195, 74214, 74215]","[0, 0, 0, 98872, 30260, 81403]",null,"[98872, 30260, 81403]",null,"[98872, 30260, 81403]","{""base_deletion_rate"": {""denominator"": 1, ""numerator"": 1}, ""deletes_base_action_rate"": {""denominator"": 1, ""numerator"": 1}, ""delta_local_satisfaction"": {""denominator"": 34, ""numerator"": 3}, ""disruption"": {""denominator"": 1, ""numerator"": 1}, ""eppf"": {""denominator"": 0, ""numerator"": 0}, ""local_satisfaction"": {""denominator"": 40, ""numerator"": 30}, ""pfr"": {""denominator"": 0, ""numerator"": 0}, ""sir"": {""denominator"": 13, ""numerator"": 3}, ""srr"": {""denominator"": 21, ""numerator"": 0}, ""vacuous_improvement"": {""denominator"": 1, ""numerator"": 1}}","{""base_deletion_rate"": {""denominator"": 1, ""numerator"": 1}, ""deletes_base_action_rate"": {""denominator"": 1, ""numerator"": 1}, ""delta_local_satisfaction"": {""denominator"": 34, ""numerator"": 3}, ""disruption"": {""denominator"": 1, ""numerator"": 1}, ""eppf"": {""denominator"": 0, ""numerator"": 0}, ""local_satisfaction"": {""denominator"": 40, ""numerator"": 30}, ""pfr"": {""denominator"": 0, ""numerator"": 0}, ""sir"": {""denominator"": 13, ""numerator"": 3}, ""srr"": {""denominator"": 21, ""numerator"": 0}, ""vacuous_improvement"": {""denominator"": 1, ""numerator"": 1}}"
68,70810,oneOf,65_plus,0,1,1,"[0, 0, 0, 74195, 74214, 74215]","[0, 0, 0, 98872, 42703, 98872]",null,"[98872, 42703, 98872]",null,"[98872, 42703, 98872]","{""base_deletion_rate"": {""denominator"": 1, ""numerator"": 1}, ""deletes_base_action_rate"": {""denominator"": 1, ""numerator"": 1}, ""delta_local_satisfaction"": {""denominator"": 64, ""numerator"": 1}, ""disruption"": {""denominator"": 1, ""numerator"": 1}, ""eppf"": {""denominator"": 1, ""numerator"": 0}, ""local_satisfaction"": {""denominator"": 81, ""numerator"": 54}, ""pfr"": {""denominator"": 1, ""numerator"": 1}, ""sir"": {""denominator"": 27, ""numerator"": 0}, ""srr"": {""denominator"": 36, ""numerator"": 0}, ""vacuous_improvement"": {""denominator"": 1, ""numerator"": 1}}","{""base_deletion_rate"": {""denominator"": 1, ""numerator"": 1}, ""deletes_base_action_rate"": {""denominator"": 1, ""numerator"": 1}, ""delta_local_satisfaction"": {""denominator"": 64, ""numerator"": 1}, ""disruption"": {""denominator"": 1, ""numerator"": 1}, ""eppf"": {""denominator"": 1, ""numerator"": 0}, ""local_satisfaction"": {""denominator"": 81, ""numerator"": 54}, ""pfr"": {""denominator"": 1, ""numerator"": 1}, ""sir"": {""denominator"": 27, ""numerator"": 0}, ""srr"": {""denominator"": 36, ""numerator"": 0}, ""vacuous_improvement"": {""denominator"": 1, ""numerator"": 1}}"
69,64322,valueType,65_plus,0,1,1,"[0, 0, 0, 74195, 74214, 74215]","[0, 0, 0, 98872, 31943, 30841]",null,"[98872, 31943, 30841]",null,"[98872, 31943, 30841]","{""base_deletion_rate"": {""denominator"": 1, ""numerator"": 1}, ""deletes_base_action_rate"": {""denominator"": 1, ""numerator"": 1}, ""delta_local_satisfaction"": {""denominator"": 271, ""numerator"": 1}, ""disruption"": {""denominator"": 1, ""numerator"": 1}, ""eppf"": {""denominator"": 0, ""numerator"": 0}, ""local_satisfaction"": {""denominator"": 326, ""numerator"": 316}, ""pfr"": {""denominator"": 0, ""numerator"": 0}, ""sir"": {""denominator"": 11, ""numerator"": 1}, ""srr"": {""denominator"": 260, ""numerator"": 0}, ""vacuous_improvement"": {""denominator"": 1, ""numerator"": 1}}","{""base_deletion_rate"": {""denominator"": 1, ""numerator"": 1}, ""deletes_base_action_rate"": {""denominator"": 1, ""numerator"": 1}, ""delta_local_satisfaction"": {""denominator"": 271, ""numerator"": 1}, ""disruption"": {""denominator"": 1, ""numerator"": 1}, ""eppf"": {""denominator"": 0, ""numerator"": 0}, ""local_satisfaction"": {""denominator"": 326, ""numerator"": 316}, ""pfr"": {""denominator"": 0, ""numerator"": 0}, ""sir"": {""denominator"": 11, ""numerator"": 1}, ""srr"": {""denominator"": 260, ""numerator"": 0}, ""vacuous_improvement"": {""denominator"": 1, ""numerator"": 1}}"
70,60307,type,17_64,0,1,1,"[0, 0, 0, 74195, 74214, 74215]","[0, 0, 0, 98872, 34240, 98872]",null,"[98872, 34240, 98872]",null,"[98872, 34240, 98872]","{""base_deletion_rate"": {""denominator"": 1, ""numerator"": 1}, ""deletes_base_action_rate"": {""denominator"": 1, ""numerator"": 1}, ""delta_local_satisfaction"": {""denominator"": 5, ""numerator"": 0}, ""disruption"": {""denominator"": 1, ""numerator"": 1}, ""eppf"": {""denominator"": 0, ""numerator"": 0}, ""local_satisfaction"": {""denominator"": 8, ""numerator"": 8}, ""pfr"": {""denominator"": 0, ""numerator"": 0}, ""sir"": {""denominator"": 0, ""numerator"": 0}, ""srr"": {""denominator"": 5, ""numerator"": 0}, ""vacuous_improvement"": {""denominator"": 1, ""numerator"": 0}}","{""base_deletion_rate"": {""denominator"": 1, ""numerator"": 1}, ""deletes_base_action_rate"": {""denominator"": 1, ""numerator"": 1}, ""delta_local_satisfaction"": {""denominator"": 5, ""numerator"": 0}, ""disruption"": {""denominator"": 1, ""numerator"": 1}, ""eppf"": {""denominator"": 0, ""numerator"": 0}, ""local_satisfaction"": {""denominator"": 8, ""numerator"": 8}, ""pfr"": {""denominator"": 0, ""numerator"": 0}, ""sir"": {""denominator"": 0, ""numerator"": 0}, ""srr"": {""denominator"": 5, ""numerator"": 0}, ""vacuous_improvement"": {""denominator"": 1, ""numerator"": 0}}"
71,62202,valueRequiresStatement,65_plus,0,1,1,"[0, 0, 0, 74195, 74214, 74215]","[0, 0, 0, 98872, 29766, 43693]",null,"[98872, 29766, 43693]",null,"[98872, 29766, 43693]","{""base_deletion_rate"": {""denominator"": 1, ""numerator"": 1}, ""deletes_base_action_rate"": {""denominator"": 1, ""numerator"": 1}, ""delta_local_satisfaction"": {""denominator"": 56, ""numerator"": 3}, ""disruption"": {""denominator"": 1, ""numerator"": 1}, ""eppf"": {""denominator"": 0, ""numerator"": 0}, ""local_satisfaction"": {""denominator"": 64, ""numerator"": 47}, ""pfr"": {""denominator"": 0, ""numerator"": 0}, ""sir"": {""denominator"": 20, ""numerator"": 3}, ""srr"": {""denominator"": 35, ""numerator"": 0}, ""vacuous_improvement"": {""denominator"": 1, ""numerator"": 1}}","{""base_deletion_rate"": {""denominator"": 1, ""numerator"": 1}, ""deletes_base_action_rate"": {""denominator"": 1, ""numerator"": 1}, ""delta_local_satisfaction"": {""denominator"": 56, ""numerator"": 3}, ""disruption"": {""denominator"": 1, ""numerator"": 1}, ""eppf"": {""denominator"": 0, ""numerator"": 0}, ""local_satisfaction"": {""denominator"": 64, ""numerator"": 47}, ""pfr"": {""denominator"": 0, ""numerator"": 0}, ""sir"": {""denominator"": 20, ""numerator"": 3}, ""srr"": {""denominator"": 35, ""numerator"": 0}, ""vacuous_improvement"": {""denominator"": 1, ""numerator"": 1}}"
72,56958,valueType,65_plus,0,1,1,"[0, 0, 0, 74195, 74214, 74215]","[0, 0, 0, 98872, 32827, 33497]",null,"[98872, 32827, 33497]",null,"[98872, 32827, 33497]","{""base_deletion_rate"": {""denominator"": 1, ""numerator"": 1}, ""deletes_base_action_rate"": {""denominator"": 1, ""numerator"": 1}, ""delta_local_satisfaction"": {""denominator"": 94, ""numerator"": 3}, ""disruption"": {""denominator"": 1, ""numerator"": 1}, ""eppf"": {""denominator"": 1, ""numerator"": 0}, ""local_satisfaction"": {""denominator"": 115, ""numerator"": 100}, ""pfr"": {""denominator"": 1, ""numerator"": 1}, ""sir"": {""denominator"": 17, ""numerator"": 2}, ""srr"": {""denominator"": 76, ""numerator"": 0}, ""vacuous_improvement"": {""denominator"": 1, ""numerator"": 1}}","{""base_deletion_rate"": {""denominator"": 1, ""numerator"": 1}, ""deletes_base_action_rate"": {""denominator"": 1, ""numerator"": 1}, ""delta_local_satisfaction"": {""denominator"": 94, ""numerator"": 3}, ""disruption"": {""denominator"": 1, ""numerator"": 1}, ""eppf"": {""denominator"": 1, ""numerator"": 0}, ""local_satisfaction"": {""denominator"": 115, ""numerator"": 100}, ""pfr"": {""denominator"": 1, ""numerator"": 1}, ""sir"": {""denominator"": 17, ""numerator"": 2}, ""srr"": {""denominator"": 76, ""numerator"": 0}, ""vacuous_improvement"": {""denominator"": 1, ""numerator"": 1}}"
73,59405,distinct,65_plus,0,1,1,"[0, 0, 0, 74195, 74214, 74215]","[0, 0, 0, 91027, 33681, 75281]",null,"[91027, 33681, 75281]",null,"[91027, 33681, 75281]","{""base_deletion_rate"": {""denominator"": 1, ""numerator"": 1}, ""deletes_base_action_rate"": {""denominator"": 1, ""numerator"": 1}, ""delta_local_satisfaction"": {""denominator"": 31, ""numerator"": 2}, ""disruption"": {""denominator"": 1, ""numerator"": 1}, ""eppf"": {""denominator"": 1, ""numerator"": 0}, ""local_satisfaction"": {""denominator"": 44, ""numerator"": 44}, ""pfr"": {""denominator"": 1, ""numerator"": 1}, ""sir"": {""denominator"": 1, ""numerator"": 1}, ""srr"": {""denominator"": 29, ""numerator"": 0}, ""vacuous_improvement"": {""denominator"": 1, ""numerator"": 1}}","{""base_deletion_rate"": {""denominator"": 1, ""numerator"": 1}, ""deletes_base_action_rate"": {""denominator"": 1, ""numerator"": 1}, ""delta_local_satisfaction"": {""denominator"": 31, ""numerator"": 2}, ""disruption"": {""denominator"": 1, ""numerator"": 1}, ""eppf"": {""denominator"": 1, ""numerator"": 0}, ""local_satisfaction"": {""denominator"": 44, ""numerator"": 44}, ""pfr"": {""denominator"": 1, ""numerator"": 1}, ""sir"": {""denominator"": 1, ""numerator"": 1}, ""srr"": {""denominator"": 29, ""numerator"": 0}, ""vacuous_improvement"": {""denominator"": 1, ""numerator"": 1}}"
74,68684,type,17_64,0,1,1,"[0, 0, 0, 74195, 74214, 74215]","[0, 0, 0, 98872, 38708, 98872]",null,"[98872, 38708, 98872]",null,"[98872, 38708, 98872]","{""base_deletion_rate"": {""denominator"": 1, ""numerator"": 1}, ""deletes_base_action_rate"": {""denominator"": 1, ""numerator"": 1}, ""delta_local_satisfaction"": {""denominator"": 4, ""numerator"": 0}, ""disruption"": {""denominator"": 1, ""numerator"": 1}, ""eppf"": {""denominator"": 0, ""numerator"": 0}, ""local_satisfaction"": {""denominator"": 6, ""numerator"": 6}, ""pfr"": {""denominator"": 0, ""numerator"": 0}, ""sir"": {""denominator"": 0, ""numerator"": 0}, ""srr"": {""denominator"": 4, ""numerator"": 0}, ""vacuous_improvement"": {""denominator"": 1, ""numerator"": 0}}","{""base_deletion_rate"": {""denominator"": 1, ""numerator"": 1}, ""deletes_base_action_rate"": {""denominator"": 1, ""numerator"": 1}, ""delta_local_satisfaction"": {""denominator"": 4, ""numerator"": 0}, ""disruption"": {""denominator"": 1, ""numerator"": 1}, ""eppf"": {""denominator"": 0, ""numerator"": 0}, ""local_satisfaction"": {""denominator"": 6, ""numerator"": 6}, ""pfr"": {""denominator"": 0, ""numerator"": 0}, ""sir"": {""denominator"": 0, ""numerator"": 0}, ""srr"": {""denominator"": 4, ""numerator"": 0}, ""vacuous_improvement"": {""denominator"": 1, ""numerator"": 0}}"
75,57013,inverse,17_64,0,1,1,"[0, 0, 0, 74195, 74214, 74215]","[0, 0, 0, 98872, 32843, 98872]",null,"[98872, 32843, 98872]",null,"[98872, 32843, 98872]","{""base_deletion_rate"": {""denominator"": 1, ""numerator"": 1}, ""deletes_base_action_rate"": {""denominator"": 1, ""numerator"": 1}, ""delta_local_satisfaction"": {""denominator"": 5, ""numerator"": 0}, ""disruption"": {""denominator"": 1, ""numerator"": 1}, ""eppf"": {""denominator"": 0, ""numerator"": 0}, ""local_satisfaction"": {""denominator"": 9, ""numerator"": 9}, ""pfr"": {""denominator"": 0, ""numerator"": 0}, ""sir"": {""denominator"": 0, ""numerator"": 0}, ""srr"": {""denominator"": 4, ""numerator"": 0}, ""vacuous_improvement"": {""denominator"": 1, ""numerator"": 0}}","{""base_deletion_rate"": {""denominator"": 1, ""numerator"": 1}, ""deletes_base_action_rate"": {""denominator"": 1, ""numerator"": 1}, ""delta_local_satisfaction"": {""denominator"": 5, ""numerator"": 0}, ""disruption"": {""denominator"": 1, ""numerator"": 1}, ""eppf"": {""denominator"": 0, ""numerator"": 0}, ""local_satisfaction"": {""denominator"": 9, ""numerator"": 9}, ""pfr"": {""denominator"": 0, ""numerator"": 0}, ""sir"": {""denominator"": 0, ""numerator"": 0}, ""srr"": {""denominator"": 4, ""numerator"": 0}, ""vacuous_improvement"": {""denominator"": 1, ""numerator"": 0}}"
76,68687,single,17_64,0,1,1,"[0, 0, 0, 74195, 74214, 74215]","[0, 0, 0, 98872, 38708, 98872]",null,"[98872, 38708, 98872]",null,"[98872, 38708, 98872]","{""base_deletion_rate"": {""denominator"": 1, ""numerator"": 1}, ""deletes_base_action_rate"": {""denominator"": 1, ""numerator"": 1}, ""delta_local_satisfaction"": {""denominator"": 22, ""numerator"": 0}, ""disruption"": {""denominator"": 1, ""numerator"": 1}, ""eppf"": {""denominator"": 0, ""numerator"": 0}, ""local_satisfaction"": {""denominator"": 23, ""numerator"": 12}, ""pfr"": {""denominator"": 0, ""numerator"": 0}, ""sir"": {""denominator"": 11, ""numerator"": 0}, ""srr"": {""denominator"": 10, ""numerator"": 0}, ""vacuous_improvement"": {""denominator"": 1, ""numerator"": 0}}","{""base_deletion_rate"": {""denominator"": 1, ""numerator"": 1}, ""deletes_base_action_rate"": {""denominator"": 1, ""numerator"": 1}, ""delta_local_satisfaction"": {""denominator"": 22, ""numerator"": 0}, ""disruption"": {""denominator"": 1, ""numerator"": 1}, ""eppf"": {""denominator"": 0, ""numerator"": 0}, ""local_satisfaction"": {""denominator"": 23, ""numerator"": 12}, ""pfr"": {""denominator"": 0, ""numerator"": 0}, ""sir"": {""denominator"": 11, ""numerator"": 0}, ""srr"": {""denominator"": 10, ""numerator"": 0}, ""vacuous_improvement"": {""denominator"": 1, ""numerator"": 0}}"
77,52397,valueRequiresStatement,65_plus,0,1,1,"[0, 0, 0, 74195, 74214, 74215]","[0, 0, 0, 98872, 30260, 87089]",null,"[98872, 30260, 87089]",null,"[98872, 30260, 87089]","{""base_deletion_rate"": {""denominator"": 1, ""numerator"": 1}, ""deletes_base_action_rate"": {""denominator"": 1, ""numerator"": 1}, ""delta_local_satisfaction"": {""denominator"": 32, ""numerator"": 3}, ""disruption"": {""denominator"": 1, ""numerator"": 1}, ""eppf"": {""denominator"": 0, ""numerator"": 0}, ""local_satisfaction"": {""denominator"": 37, ""numerator"": 26}, ""pfr"": {""denominator"": 0, ""numerator"": 0}, ""sir"": {""denominator"": 14, ""numerator"": 3}, ""srr"": {""denominator"": 18, ""numerator"": 0}, ""vacuous_improvement"": {""denominator"": 1, ""numerator"": 1}}","{""base_deletion_rate"": {""denominator"": 1, ""numerator"": 1}, ""deletes_base_action_rate"": {""denominator"": 1, ""numerator"": 1}, ""delta_local_satisfaction"": {""denominator"": 32, ""numerator"": 3}, ""disruption"": {""denominator"": 1, ""numerator"": 1}, ""eppf"": {""denominator"": 0, ""numerator"": 0}, ""local_satisfaction"": {""denominator"": 37, ""numerator"": 26}, ""pfr"": {""denominator"": 0, ""numerator"": 0}, ""sir"": {""denominator"": 14, ""numerator"": 3}, ""srr"": {""denominator"": 18, ""numerator"": 0}, ""vacuous_improvement"": {""denominator"": 1, ""numerator"": 1}}"
